"","study_id","es_id","yi","vi","ni","author","transfer","test","allocation","comparison","baseline","age_group","mean_age_exp","mean_age_control","pop"
"287",31,287,0.787321186481458,0.157062468232384,26,"Green et al. (2012)","Near","WISC WMI composite","Random","Active",0.552999404790549,"children","9.9","9.6","ADHD children"
"288",25,288,0.751171917017685,0.0758563591008964,57,"Gropper  et al. (2014)","Near","CANTAB Spatial Span","Random","Non-Active",0.261091093664267,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"289",25,289,0.339017259577313,0.071914898165592,57,"Gropper  et al. (2014)","Near","WAIS-IV Digit Span","Random","Non-Active",0.458480484380747,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"290",25,290,-0.208144793662589,0.071286753892237,57,"Gropper  et al. (2014)","Near","CANTAB Spatial WM between errors","Random","Non-Active",0.472563261181839,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"291",25,291,0.234803123384442,0.0713903350468181,57,"Gropper  et al. (2014)","Near","CANTAB Spatial WM Strategy Score","Random","Non-Active",-0.128830032299429,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"292",25,292,-0.26742234324278,0.0715340385811546,57,"Gropper  et al. (2014)","Near","PASAT Set A T-Score","Random","Non-Active",0.888931678001463,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"293",25,293,0.118603036575822,0.07103010849887,57,"Gropper  et al. (2014)","Near","PASAT Set B T-Score","Random","Non-Active",0.485671928256689,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"294",25,294,-0.0598203569814866,0.0709381066990839,57,"Gropper  et al. (2014)","Near","Ruff 2 & 7 Total Speed T-Score","Random","Non-Active",-0.325220532321885,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"295",25,295,0.0800665503798561,0.0709629503603149,57,"Gropper  et al. (2014)","Near","Ruff 2 & 7 Total Accuracy T-Score","Random","Non-Active",0.171850156912862,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"296",25,296,-0.0646130119538887,0.0709433379815783,57,"Gropper  et al. (2014)","Far","Woodcock–Johnson Applied Problems Standard Score","Random","Non-Active",0.576766150823678,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"297",25,297,0.154015043706497,0.0711147923006499,57,"Gropper  et al. (2014)","Far","WAIS-IV Arithmetic Standard Score","Random","Non-Active",0.38654756067513,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"298",25,298,-0.141019668276842,0.0710811599598867,57,"Gropper  et al. (2014)","Far","Nelson Denny Reading Comprehension Standard Score","Random","Non-Active",0.315615448048169,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"299",25,299,1.46409342215945,0.109997802619902,45,"Gropper  et al. (2014)","Near","CANTAB Spatial Span","Random","Non-Active",-0.0993173129361213,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"300",25,300,0.59684943706406,0.0901384659722699,45,"Gropper  et al. (2014)","Near","WAIS-IV Digit Span","Random","Non-Active",0.355427192858373,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"301",25,301,-0.0472794620065039,0.0862052003834248,45,"Gropper  et al. (2014)","Near","CANTAB Spatial WM between errors","Random","Non-Active",0.243453946152893,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"302",25,302,0.660405229687075,0.091026308381985,45,"Gropper  et al. (2014)","Near","CANTAB Spatial WM Strategy Score","Random","Non-Active",-0.222516754361333,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"303",25,303,-0.219847940066485,0.0867173978192454,45,"Gropper  et al. (2014)","Near","PASAT Set A T-Score","Random","Non-Active",0.865899287409873,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"304",25,304,0.130534499829848,0.0863696882514049,45,"Gropper  et al. (2014)","Near","PASAT Set B T-Score","Random","Non-Active",0.480788561485093,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"305",25,305,0.282593186766909,0.0870676844020854,45,"Gropper  et al. (2014)","Near","Ruff 2 & 7 Total Speed T-Score","Random","Non-Active",0.160241388027046,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"306",25,306,0.0228902742962267,0.0861861850181996,45,"Gropper  et al. (2014)","Near","Ruff 2 & 7 Total Accuracy T-Score","Random","Non-Active",0.167615879523982,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"307",25,307,-0.0728873668207176,0.0862393917246963,45,"Gropper  et al. (2014)","Far","Woodcock–Johnson Applied Problems Standard Score","Random","Non-Active",0.452252938706863,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"308",25,308,0.29266606216728,0.0871320678991679,45,"Gropper  et al. (2014)","Far","WAIS-IV Arithmetic Standard Score","Random","Non-Active",0.310403399268327,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"309",25,309,-0.236589985099943,0.08680230564478,45,"Gropper  et al. (2014)","Far","Nelson Denny Reading Comprehension Standard Score","Random","Non-Active",0.0740968634653667,"adult","28 to 30","28 to 30","adults with adhd and learning disorders"
"310",42,310,0.812865787543244,0.133429057664876,32,"Hadwin & Richards (2016)","Near","Backward digit span and backward block recall - Working Memory Test Battery for Children","Random","Non-Active",0.474537865160381,"children","11 to 14","11 to 14","children with elevated anxiety and low attentional control"
"311",42,311,0.700822124935932,0.130779071137398,32,"Hadwin & Richards (2016)","Near","Backward digit span and backward block recall - Working Memory Test Battery for Children","Random","Non-Active",0.474537865160381,"children","11 to 14","11 to 14","children with elevated anxiety and low attentional control"
"312",42,312,0.439290316948074,0.12612007632122,32,"Hadwin & Richards (2016)","Near","verbal and spatial n-back task","Random","Non-Active",-0.0389518507638686,"children","11 to 14","11 to 14","children with elevated anxiety and low attentional control"
"313",42,313,0.098822288049074,0.123257417915766,32,"Hadwin & Richards (2016)","Near","verbal and spatial n-back task","Random","Non-Active",-0.0389518507638686,"children","11 to 14","11 to 14","children with elevated anxiety and low attentional control"
"314",42,314,1.16816638995594,0.144426900259632,32,"Hadwin & Richards (2016)","Far","Stroop - RT - interference","Random","Non-Active",-0.635934638778269,"children","11 to 14","11 to 14","children with elevated anxiety and low attentional control"
"315",42,315,-0.166802528204136,0.123539562272016,32,"Hadwin & Richards (2016)","Far","Stroop - RT - interference","Random","Non-Active",-0.635934638778269,"children","11 to 14","11 to 14","children with elevated anxiety and low attentional control"
"316",26,316,-0.0785074014590633,0.159489917447494,26,"Hanson (2013)","Near","AWMA Digit Recall","Random","Active",0.429173794642879,"children","12.25","12.25","ADHD children"
"317",26,317,0.718022162687396,0.169285925409541,26,"Hanson (2013)","Near","AWMA Dot Matrix","Random","Active",0.0719251652691999,"children","12.25","12.25","ADHD children"
"318",26,318,-0.0091851453376454,0.159373012732322,26,"Hanson (2013)","Near","AWMA Listening Recall","Random","Active",0.0653766226973574,"children","12.25","12.25","ADHD children"
"319",26,319,-0.216866825976552,0.160275836834519,26,"Hanson (2013)","Near","AWMA Spatial Recall","Random","Active",0.468546484544077,"children","12.25","12.25","ADHD children"
"320",26,320,0.518020110614082,0.164531867888201,26,"Hanson (2013)","Near","WISC-IV WMI","Random","Active",0.332301362165902,"children","12.25","12.25","ADHD children"
"321",26,321,0.117812616709732,0.141385209175745,28,"Hanson (2013)","Far","W-J Oral Language","Random","Active",0.325314838398487,"children","12.25","12.25","ADHD children"
"322",26,322,0.290499680128228,0.142644320809648,28,"Hanson (2013)","Far","GORT Comprehension (Reading Comprehension)","Random","Active",-0.405489136845651,"children","12.25","12.25","ADHD children"
"323",26,323,-0.192695486110256,0.141800418777732,28,"Hanson (2013)","Far","W-J Reading Comprehension","Random","Active",0.372544606479828,"children","12.25","12.25","ADHD children"
"324",26,324,0.204945424267237,0.141887402287746,28,"Hanson (2013)","Far","TOL Move Score","Random","Active",-0.624864183469221,"children","12.25","12.25","ADHD children"
"325",26,325,0.363782937105621,0.143500534402052,28,"Hanson (2013)","Far","TOL Execution Time","Random","Active",0.14975730910848,"children","12.25","12.25","ADHD children"
"326",26,326,0.487320465772678,0.145378091741904,28,"Hanson (2013)","Far","Children’s Color Trail Test (CCTT)","Random","Active",-0.526306103034493,"children","12.25","12.25","ADHD children"
"327",22,327,1.09383587964484,0.267238063560603,17,"Hardy et al. (2013)","Near","WRAML2 - Finger Windows","Random","Active",-0.225201504632761,"children","8 to 16","8 to 16","cancer survivors children (WM deficits)"
"328",22,328,0.406789551986476,0.236914557913749,17,"Hardy et al. (2013)","Near","WRAML2 - Number Letter","Random","Active",-0.127121734995774,"children","8 to 16","8 to 16","cancer survivors children (WM deficits)"
"329",22,329,-0.0466475513500329,0.232111565397325,17,"Hardy et al. (2013)","Near","WRAML2 - Verbal Working Memory","Random","Active",0.0932951027000658,"children","8 to 16","8 to 16","cancer survivors children (WM deficits)"
"330",22,330,0.432578499814984,0.237551217293067,17,"Hardy et al. (2013)","Near","WRAML2 - Symbolic Working Memory","Random","Active",0.144192833271661,"children","8 to 16","8 to 16","cancer survivors children (WM deficits)"
"331",22,331,0.579089583341384,0.241910646323429,17,"Hardy et al. (2013)","Near","WRAML2 - Finger Windows","Random","Active",-0.225201504632761,"children","8 to 16","8 to 16","cancer survivors children (WM deficits)"
"332",22,332,0.177970428994083,0.232979138325248,17,"Hardy et al. (2013)","Near","WRAML2 - Number Letter","Random","Active",-0.127121734995774,"children","8 to 16","8 to 16","cancer survivors children (WM deficits)"
"333",22,333,-0.0466475513500329,0.232111565397325,17,"Hardy et al. (2013)","Near","WRAML2 - Verbal Working Memory","Random","Active",0.0932951027000658,"children","8 to 16","8 to 16","cancer survivors children (WM deficits)"
"334",22,334,0.778641299666971,0.249879397147329,17,"Hardy et al. (2013)","Near","WRAML2 - Symbolic Working Memory","Random","Active",0.144192833271661,"children","8 to 16","8 to 16","cancer survivors children (WM deficits)"
"335",43,335,0.36487060296896,0.100713168406633,39,"Hayashi et al. (2016)","Far","Standard Progressive Matrices","Random","Non-Active",0.151229263072659,"adult","20 years and 2 months","20 years and 8 months","adults"
"336",43,336,0.272163079273583,0.11745518491426,33,"Hayashi et al. (2016)","Far","Standard Progressive Matrices","Random","Non-Active",0.150405912230136,"adult","20 years and 2 months","20 years and 8 months","adults"
"337",43,337,-0.0505063949169426,0.0990390701888969,39,"Hayashi et al. (2016)","Near","J-Recall Span Task - Span","Random","Non-Active",-0.121215347800662,"adult","20 years and 2 months","20 years and 8 months","adults"
"338",43,338,0.241136376421458,0.117213882040229,33,"Hayashi et al. (2016)","Near","J-Recall Span Task - Span","Random","Non-Active",-0.120568188210729,"adult","20 years and 2 months","20 years and 8 months","adults"
"339",43,339,0.217687074829932,0.0996139005301854,39,"Hayashi et al. (2016)","Near","J-Recall Span Task - RT","Random","Non-Active",-0.405689548546692,"adult","20 years and 2 months","20 years and 8 months","adults"
"340",43,340,0.187238236018724,0.116864054843165,33,"Hayashi et al. (2016)","Near","J-Recall Span Task - RT","Random","Non-Active",-0.404040404040404,"adult","20 years and 2 months","20 years and 8 months","adults"
"341",43,341,-0.2360050129829,0.0997204480123014,39,"Hayashi et al. (2016)","Near","J-Recall Span Task - Words recalled","Random","Non-Active",-0.0786683376609668,"adult","20 years and 2 months","20 years and 8 months","adults"
"342",43,342,0.104935968004321,0.11649971242428,33,"Hayashi et al. (2016)","Near","J-Recall Span Task - Words recalled","Random","Non-Active",-0.078321773220616,"adult","20 years and 2 months","20 years and 8 months","adults"
"343",43,343,-0.161795931087438,0.0993419807964474,39,"Hayashi et al. (2016)","Near","J-Recall Span Task - Judgment","Random","Non-Active",-0.182557355872993,"adult","20 years and 2 months","20 years and 8 months","adults"
"344",43,344,0.147556562801377,0.116662763664352,33,"Hayashi et al. (2016)","Near","J-Recall Span Task - Judgment","Random","Non-Active",-0.181772577364015,"adult","20 years and 2 months","20 years and 8 months","adults"
"345",43,345,0.466496590120064,0.101796354453847,39,"Hayashi et al. (2016)","Near","E-Recall Span Task - Span","Random","Non-Active",-0.347391077748983,"adult","20 years and 2 months","20 years and 8 months","adults"
"346",43,346,0.494729275115743,0.120041310883,33,"Hayashi et al. (2016)","Near","E-Recall Span Task - Span","Random","Non-Active",-0.34631049258102,"adult","20 years and 2 months","20 years and 8 months","adults"
"347",43,347,0.219533807059174,0.0996242521954916,39,"Hayashi et al. (2016)","Near","E-Recall Span Task - RT","Random","Non-Active",-0.257713599591204,"adult","20 years and 2 months","20 years and 8 months","adults"
"348",43,348,0.057258117736384,0.1163825447677,33,"Hayashi et al. (2016)","Near","E-Recall Span Task - RT","Random","Non-Active",-0.257661529813726,"adult","20 years and 2 months","20 years and 8 months","adults"
"349",43,349,0.208103985631214,0.0995615877902826,39,"Hayashi et al. (2016)","Near","E-Recall Span Task - Words recalled","Random","Non-Active",-0.33661732412628,"adult","20 years and 2 months","20 years and 8 months","adults"
"350",43,350,0.553925632267392,0.120981864677338,33,"Hayashi et al. (2016)","Near","E-Recall Span Task - Words recalled","Random","Non-Active",-0.335999626941142,"adult","20 years and 2 months","20 years and 8 months","adults"
"351",43,351,0.18726411628451,0.0994559542058239,39,"Hayashi et al. (2016)","Near","E-Recall Span Task - Judgment","Random","Non-Active",-0.441468799023664,"adult","20 years and 2 months","20 years and 8 months","adults"
"352",43,352,0.526796969471745,0.12053764408585,33,"Hayashi et al. (2016)","Near","E-Recall Span Task - Judgment","Random","Non-Active",-0.439841700472403,"adult","20 years and 2 months","20 years and 8 months","adults"
"353",43,353,0.132254142074646,0.0992306120115686,39,"Hayashi et al. (2016)","Near","Japanese Digit Span forward","Random","Non-Active",0.330635355186617,"adult","20 years and 2 months","20 years and 8 months","adults"
"354",43,354,0.0575880267449935,0.116383118840088,33,"Hayashi et al. (2016)","Near","Japanese Digit Span forward","Random","Non-Active",0.329074438542819,"adult","20 years and 2 months","20 years and 8 months","adults"
"355",43,355,0.17902846052124,0.0994172790831161,39,"Hayashi et al. (2016)","Near","Japanese Digit Span backward","Random","Non-Active",0.425192593737946,"adult","20 years and 2 months","20 years and 8 months","adults"
"356",43,356,0.504735975492224,0.120192846478448,33,"Hayashi et al. (2016)","Near","Japanese Digit Span backward","Random","Non-Active",0.423087508868483,"adult","20 years and 2 months","20 years and 8 months","adults"
"357",43,357,0.952685022284839,0.110642376031953,39,"Hayashi et al. (2016)","Near","English Digit Span forward","Random","Non-Active",0.010585389136498,"adult","20 years and 2 months","20 years and 8 months","adults"
"358",43,358,0.337326903642218,0.118056953068823,33,"Hayashi et al. (2016)","Near","English Digit Span forward","Random","Non-Active",0.0105414657388191,"adult","20 years and 2 months","20 years and 8 months","adults"
"359",43,359,0.200724440950523,0.099522908717966,39,"Hayashi et al. (2016)","Near","English Digit Span backward","Random","Non-Active",0.345692092748124,"adult","20 years and 2 months","20 years and 8 months","adults"
"360",43,360,-0.0443691917346446,0.116362698299949,33,"Hayashi et al. (2016)","Near","English Digit Span backward","Random","Non-Active",0.343861235943488,"adult","20 years and 2 months","20 years and 8 months","adults"
"361",43,361,0.597018571993587,0.103575996847586,39,"Hayashi et al. (2016)","Near","Corsi Tapping span forward","Random","Non-Active",-0.0413775247916348,"adult","20 years and 2 months","20 years and 8 months","adults"
"362",43,362,0.447309770157522,0.119364477168179,33,"Hayashi et al. (2016)","Near","Corsi Tapping span forward","Random","Non-Active",-0.0411995840934562,"adult","20 years and 2 months","20 years and 8 months","adults"
"363",43,363,0.610934029431245,0.103791499578507,39,"Hayashi et al. (2016)","Near","Corsi Tapping span backward","Random","Non-Active",-0.264738079420206,"adult","20 years and 2 months","20 years and 8 months","adults"
"364",43,364,0.682008788119603,0.123380385601422,33,"Hayashi et al. (2016)","Near","Corsi Tapping span backward","Random","Non-Active",-0.263349928085787,"adult","20 years and 2 months","20 years and 8 months","adults"
"365",44,365,-0.0997596511076798,0.0455656892222707,88,"Hitchcock & Westwell (2017)","Far","PAT-R - Reading","Random","Active",-0.153834976007166,"children","12","12","TD children"
"366",44,366,0.0177028486204819,0.0513371377874694,77,"Hitchcock & Westwell (2017)","Far","PAT-R - Reading","Random","Active",-0.153735264335776,"children","12","12","TD children"
"367",44,367,-0.250489722340434,0.0472906850718967,86,"Hitchcock & Westwell (2017)","Far","PAT-R - Reading","Random","Non-Active",-0.166409256100287,"children","12","12","TD children"
"368",44,368,-0.268468110408868,0.0564211070795384,72,"Hitchcock & Westwell (2017)","Far","PAT-R - Reading","Random","Non-Active",-0.166152902207441,"children","12","12","TD children"
"369",44,369,-0.351014294573776,0.0462092065348048,88,"Hitchcock & Westwell (2017)","Far","PAT-M - Mathematics","Random","Active",0.291714876961857,"children","12","12","TD children"
"370",44,370,-0.118219016607657,0.0514258543136928,77,"Hitchcock & Westwell (2017)","Far","PAT-M - Mathematics","Random","Active",0.293144715978335,"children","12","12","TD children"
"371",44,371,-0.0557462391033322,0.046943955665943,86,"Hitchcock & Westwell (2017)","Far","PAT-M - Mathematics","Random","Non-Active",-0.232123684135193,"children","12","12","TD children"
"372",44,372,-0.0282687731311788,0.055926134838065,72,"Hitchcock & Westwell (2017)","Far","PAT-M - Mathematics","Random","Non-Active",-0.231621560494184,"children","12","12","TD children"
"373",44,373,0.528172024121831,0.0584408203083803,72,"Hitchcock & Westwell (2017)","Near","Digit span scaled","Random","Active",-0.207134586531563,"children","12","12","TD children"
"374",44,374,0.157299358529299,0.0871447292963353,45,"Hitchcock & Westwell (2017)","Near","Digit span scaled","Random","Active",-0.207406970900799,"children","12","12","TD children"
"375",44,375,0.646350603183558,0.0619494076657633,70,"Hitchcock & Westwell (2017)","Near","Digit span scaled","Random","Non-Active",-0.380506405880522,"children","12","12","TD children"
"376",44,376,-0.0555369810895475,0.102508913940514,40,"Hitchcock & Westwell (2017)","Near","Digit span scaled","Random","Non-Active",-0.376220688167292,"children","12","12","TD children"
"377",44,377,0.430337498509765,0.0577896027775379,72,"Hitchcock & Westwell (2017)","Near","Letter–Number Sequencing","Random","Active",-0.308017512846575,"children","12","12","TD children"
"378",44,378,0.212626158198251,0.0873721381291844,45,"Hitchcock & Westwell (2017)","Near","Letter–Number Sequencing","Random","Active",-0.311209413843383,"children","12","12","TD children"
"379",44,379,0.438524482626294,0.0603389406630984,70,"Hitchcock & Westwell (2017)","Near","Letter–Number Sequencing","Random","Non-Active",-0.3378205592581,"children","12","12","TD children"
"380",44,380,0.0854833275113025,0.102561701978187,40,"Hitchcock & Westwell (2017)","Near","Letter–Number Sequencing","Random","Non-Active",-0.333397654010963,"children","12","12","TD children"
"381",29,381,0.395159801148264,0.093745412489708,42,"Holmes et al. (2009)","Near","AWMA - Verbal STM - word recall, digit recall","Non-random","Active",0.284470781218778,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)"
"382",29,382,1.34268881309744,0.113348531303678,42,"Holmes et al. (2009)","Near","AWMA - Visuo-spatial STM - dot matrix, block recall","Non-random","Active",-0.743133291385302,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)"
"383",29,383,2.3430648706447,0.157243052008824,42,"Holmes et al. (2009)","Near","AWMA - Verbal WM - counting recall","Non-random","Active",-0.915888759573316,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)"
"384",29,384,0.863031197955739,0.100753407492105,42,"Holmes et al. (2009)","Near","AWMA - Visuo-spatial WM - Mr X, spatial recall","Non-random","Active",-0.390562570103846,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)"
"385",29,385,1.01085133564063,0.104050997660219,42,"Holmes et al. (2009)","Near","Span task - Following instructions (max.30)","Non-random","Active",-0.54887855328903,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)"
"386",29,386,0.298959302816435,0.0929504767313383,42,"Holmes et al. (2009)","Far","Verbal IQ","Non-random","Active",-0.448438954224652,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)"
"387",29,387,-0.184116228217247,0.0922900257879152,42,"Holmes et al. (2009)","Far","Performance IQ","Non-random","Active",-0.0466117033461393,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)"
"388",29,388,-0.0947026576830475,0.0919932377864782,42,"Holmes et al. (2009)","Far","Basic word reading","Non-random","Active",0.0281148514996551,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)"
"389",29,389,-0.110934945095576,0.0920329755087535,42,"Holmes et al. (2009)","Far","Mathematical reasoning","Non-random","Active",-0.63700380422806,"children","9 y 9 m","10 y 1 m","Children with learning disabilities (Below 15th percentile on WM tests)"
"390",45,390,0.311142029582046,0.0850529855292922,46,"Honoré & Noel (2017)","Near","Forward Word Span","Random","Active",-0.251876881090228,"children","5.17","5.17","TD children"
"391",45,391,0.723504710599476,0.0896904823085009,46,"Honoré & Noel (2017)","Near","Corsi task","Random","Active",-0.20901247195096,"children","5.17","5.17","TD children"
"392",45,392,0.497997911943828,0.090490436745694,44,"Honoré & Noel (2017)","Near","Corsi task","Random","Active",-0.20883783404096,"children","5.17","5.17","TD children"
"393",45,393,0.236512392707031,0.0846087328046354,46,"Honoré & Noel (2017)","Near","Backward Word Span","Random","Active",-0.400251741504205,"children","5.17","5.17","TD children"
"394",45,394,0.808015022052232,0.09109732154331,46,"Honoré & Noel (2017)","Near","Odd One Out","Random","Active",-0.247351537362928,"children","5.17","5.17","TD children"
"395",45,395,0.346002811977526,0.0890326643092843,44,"Honoré & Noel (2017)","Near","Odd One Out","Random","Active",-0.247144865698233,"children","5.17","5.17","TD children"
"396",45,396,0.202435214394535,0.0844461448059718,46,"Honoré & Noel (2017)","Near","Category span task","Random","Active",-0.238159075758276,"children","5.17","5.17","TD children"
"397",45,397,0.0118980042373323,0.0876738417707443,44,"Honoré & Noel (2017)","Near","Category span task","Random","Active",-0.237960084746642,"children","5.17","5.17","TD children"
"398",45,398,0.0548054702210257,0.0840333581053108,46,"Honoré & Noel (2017)","Far","Counting","Random","Active",0.131533128530462,"children","5.17","5.17","TD children"
"399",45,399,0.470696977550392,0.0864089233782339,46,"Honoré & Noel (2017)","Far","Elaboration of the counting string","Random","Active",-0.278165967912465,"children","5.17","5.17","TD children"
"400",45,400,0.296701238064172,0.0849575753346876,46,"Honoré & Noel (2017)","Far","Collection comparison","Random","Active",-0.102401312252236,"children","5.17","5.17","TD children"
"401",45,401,0.319364192926439,0.0851093347157174,46,"Honoré & Noel (2017)","Far","Arabic number comparison","Random","Active",0.0261867252666952,"children","5.17","5.17","TD children"
"402",45,402,0.0170640295152551,0.0876755419820905,44,"Honoré & Noel (2017)","Far","Arabic number comparison","Random","Active",0.0261648452567244,"children","5.17","5.17","TD children"
"403",45,403,0.0786509780432406,0.0840679487224957,46,"Honoré & Noel (2017)","Far","Number line","Random","Active",0.236856968360105,"children","5.17","5.17","TD children"
"404",45,404,0.181559053920244,0.0880468204929668,44,"Honoré & Noel (2017)","Far","Number line","Random","Active",0.236659065308975,"children","5.17","5.17","TD children"
"405",45,405,0.185275907245236,0.0843738311731304,46,"Honoré & Noel (2017)","Far","Additions","Random","Active",-0.22898536423619,"children","5.17","5.17","TD children"
"406",45,406,0.20337247840996,0.0881422372533554,44,"Honoré & Noel (2017)","Far","Additions","Random","Active",-0.228794038211205,"children","5.17","5.17","TD children"
"407",10,407,-0.17500395303268,0.0577143956368632,68,"Hyer et al. (2016)","Far","Trail Making Test B (time)","Random","Active",0.0350448722067962,"old","75.099999999999994","75.2","mild cognitive impairment (MCI)"
"408",10,408,0.184261089087305,0.0577388497940292,68,"Hyer et al. (2016)","Far","Trail Making Test B (time)","Random","Active",0.0350448722067962,"old","75.099999999999994","75.2","mild cognitive impairment (MCI)"
"409",10,409,0.244400778561102,0.0579284056146883,68,"Hyer et al. (2016)","Near","Letter-number sequencing (WAIS III)","Random","Active",-0.122200389280551,"old","75.099999999999994","75.2","mild cognitive impairment (MCI)"
"410",10,410,0.221281785994511,0.0578492430283033,68,"Hyer et al. (2016)","Near","Letter-number sequencing (WAIS III)","Random","Active",-0.122200389280551,"old","75.099999999999994","75.2","mild cognitive impairment (MCI)"
"411",10,411,0.60220601610299,0.06015576109461,68,"Hyer et al. (2016)","Near","Span board - Wechsler Memory Scale","Random","Active",-0.331037225226205,"old","75.099999999999994","75.2","mild cognitive impairment (MCI)"
"412",10,412,0.859288116544618,0.0629184374284642,68,"Hyer et al. (2016)","Near","Span board - Wechsler Memory Scale","Random","Active",-0.331037225226205,"old","75.099999999999994","75.2","mild cognitive impairment (MCI)"
"413",21,413,0.0604240813431977,0.0726826443345981,58,"Kerr & Blackwell (2015)","Near","Digit Recall Forward","Random","Non-Active",0.285641111804209,"children","6.5-15.5","6.5-15.5","Children with symptomatic epilepsy"
"414",21,414,0.959132023169632,0.0805816371644542,58,"Kerr & Blackwell (2015)","Near","Digit Recall Backward","Random","Non-Active",-0.119891502896205,"children","6.5-15.5","6.5-15.5","Children with symptomatic epilepsy"
"415",21,415,0.476976069749112,0.0746124296924183,58,"Kerr & Blackwell (2015)","Near","Listening Recall","Random","Non-Active",0.206525720922296,"children","6.5-15.5","6.5-15.5","Children with symptomatic epilepsy"
"416",21,416,1.06608848659764,0.0933912197724822,49,"Kerr & Blackwell (2015)","Near","Counting Recall","Random","Non-Active",-0.243142988171391,"children","6.5-15.5","6.5-15.5","Children with symptomatic epilepsy"
"417",21,417,0.982123461603977,0.0809663979917258,58,"Kerr & Blackwell (2015)","Near","Spatial Span Forward","Random","Non-Active",0.0392849384641589,"children","6.5-15.5","6.5-15.5","Children with symptomatic epilepsy"
"418",21,418,0.732016473188248,0.0772705499157429,58,"Kerr & Blackwell (2015)","Near","Spatial Span Backward","Random","Non-Active",-0.0697158545893568,"children","6.5-15.5","6.5-15.5","Children with symptomatic epilepsy"
"419",21,419,0.301435307025737,0.0734344734269734,58,"Kerr & Blackwell (2015)","Near","Visual Digit Span","Random","Non-Active",-0.0602870614051474,"children","6.5-15.5","6.5-15.5","Children with symptomatic epilepsy"
"420",21,420,0.273322445421737,0.0732951795894701,58,"Kerr & Blackwell (2015)","Far","TEA-Ch - Creature Counting Accuracy","Random","Non-Active",0.364429927228982,"children","6.5-15.5","6.5-15.5","Children with symptomatic epilepsy"
"421",21,421,0.348357524828114,0.0830321208321591,49,"Kerr & Blackwell (2015)","Far","Attentional Capacity Test","Random","Non-Active",0.116119174942704,"children","6.5-15.5","6.5-15.5","Children with symptomatic epilepsy"
"422",21,422,0.16650197673864,0.0820767120888275,49,"Kerr & Blackwell (2015)","Far","Conners' CPT omissions","Random","Non-Active",0.260611789677871,"children","6.5-15.5","6.5-15.5","Children with symptomatic epilepsy"
"423",21,423,0.26288549029592,0.0732469349501322,58,"Kerr & Blackwell (2015)","Far","Conners' CPT variability ratio","Random","Non-Active",0.172235321228362,"children","6.5-15.5","6.5-15.5","Children with symptomatic epilepsy"
"424",21,424,0.185055045182917,0.072946388301335,58,"Kerr & Blackwell (2015)","Far","TEA-Ch - Score!","Random","Non-Active",0.277582567774375,"children","6.5-15.5","6.5-15.5","Children with symptomatic epilepsy"
"425",27,425,0.777413032582661,0.0952706875851633,44,"Klingberg et al. (2005)","Near","Span-board (items) (visual WM)","Random","Active",0.313285848951223,"children","9 y 8 m","9 y 9 m","ADHD children"
"426",27,426,0.566536639599989,0.092050150548571,44,"Klingberg et al. (2005)","Near","Digit-span (items) (verbal WM)","Random","Active",-0.0944227732666646,"children","9 y 8 m","9 y 9 m","ADHD children"
"427",27,427,0.483553646102236,0.0927878933941941,43,"Klingberg et al. (2005)","Far","Stroop accuracy (max 60) (response inhibition)","Random","Active",0.29013218766134,"children","9 y 8 m","9 y 9 m","ADHD children"
"428",27,428,0.3955307076072,0.0918881307430486,43,"Klingberg et al. (2005)","Far","Stroop time (s) (response inhibition)","Random","Active",-0.03371000348925,"children","9 y 8 m","9 y 9 m","ADHD children"
